Date
2014-07-31,2874,0,786,776,2,0,0
2014-07-30,2872,0,782,772,2,0,0
2014-07-29,2872,0,780,770,2,0,0
2014-07-28,2871,0,778,768,2,0,0
2014-07-27,2868,0,772,762,2,0,0
2014-07-26,2867,0,769,758,2,0,0
2014-07-25,2867,0,768,757,2,0,0
2014-07-24,2866,0,759,748,2,0,0
2014-07-23,2866,0,753,742,2,0,0
2014-07-22,2865,0,753,742,2,0,0
2014-07-21,2864,0,749,738,2,0,0
2014-07-20,2864,0,743,732,2,0,0
2014-07-19,2864,0,741,731,2,0,0
2014-07-18,2864,0,741,732,2,0,0
2014-07-17,2855,0,728,720,2,0,0
2014-07-16,2855,0,727,719,2,0,0
2014-07-15,2855,0,727,719,2,0,0
2014-07-14,2856,0,727,719,2,0,0
2014-07-13,2856,0,727,719,2,0,0
2014-07-12,2854,0,724,716,2,0,0
2014-07-11,2853,0,723,715,2,0,0
2014-07-10,2853,0,723,715,2,0,0
2014-07-09,2853,0,719,711,2,0,0
2014-07-08,2852,0,709,701,2,0,0
2014-07-07,2849,0,704,696,2,0,0
2014-07-06,2849,0,703,695,2,0,0
2014-07-05,2849,0,702,694,2,0,0
2014-07-04,2849,0,701,693,2,0,0
2014-07-03,2848,0,699,691,2,0,0
2014-07-02,2850,0,504,496,2,0,0
2014-07-01,2850,0,504,496,2,0,0
2014-06-30,2850,0,498,490,2,0,0
2014-06-29,2849,0,497,489,2,0,0
2014-06-28,2846,0,483,475,2,0,0
2014-06-27,2846,0,481,473,2,0,0
2014-06-26,2842,0,476,468,2,0,0
2014-06-25,2841,0,474,466,2,0,0
2014-06-24,2841,0,473,465,2,0,0
2014-06-23,2837,0,466,458,2,0,0
2014-06-22,2837,0,462,454,2,0,0
2014-06-21,2835,0,454,446,2,0,0
2014-06-20,2831,0,448,440,2,0,0
2014-06-19,2831,0,446,438,2,0,0
2014-06-18,2831,0,444,436,2,0,0
2014-06-17,2831,0,444,436,2,0,0
2014-06-16,2832,0,442,434,2,0,0
2014-06-15,2831,0,439,431,2,0,0
2014-06-14,2831,0,435,427,2,0,0
2014-06-13,2831,0,431,423,2,0,0
2014-06-12,2831,0,430,422,2,0,0
2014-06-11,2831,0,427,419,2,0,0
2014-06-10,2831,0,425,417,2,0,0
2014-06-09,2831,0,423,415,2,0,0
2014-06-08,2831,0,391,384,2,0,0
2014-06-07,2831,0,388,381,2,0,0
2014-06-06,2833,0,388,381,2,0,0
2014-06-05,2833,0,387,380,2,0,0
2014-06-04,2831,0,379,372,2,0,0
2014-06-03,2832,0,370,363,2,0,0
2014-06-02,2829,0,369,362,2,0,0
2014-06-01,2826,0,364,357,2,0,0
2014-05-31,2826,0,363,356,2,0,0
2014-05-30,2825,0,363,356,2,0,0
2014-05-29,2824,0,351,345,2,0,0
2014-05-28,2822,0,350,345,2,0,0
2014-05-27,2821,0,350,345,2,0,0
2014-05-26,2818,0,350,345,2,0,0
2014-05-25,2815,0,350,345,2,0,0
2014-05-24,2815,0,350,345,2,0,0
2014-05-23,2815,0,350,345,2,0,0
2014-05-22,2814,0,344,339,2,0,0
2014-05-21,2812,0,344,339,2,0,0
2014-05-20,2809,0,344,339,2,0,0
2014-05-19,2809,0,344,339,2,0,0
2014-05-18,2809,0,344,339,2,0,0
2014-05-17,2804,0,341,336,2,0,0
2014-05-16,2804,0,340,335,2,0,0
2014-05-15,2805,0,341,336,2,0,0
2014-05-14,2805,0,335,330,2,0,0
2014-05-13,2804,0,334,329,2,0,0
2014-05-12,2801,0,334,329,2,0,0
2014-05-11,2799,0,334,329,2,0,0
2014-05-10,2794,0,333,328,2,0,0
2014-05-09,2792,0,333,328,2,0,0
2014-05-08,2792,0,332,327,2,0,0
2014-05-07,2795,0,332,327,2,0,0
2014-05-06,2788,0,324,319,2,0,0
2014-05-05,2784,0,323,318,2,0,0
2014-05-04,2779,0,312,307,2,0,0
2014-05-03,2782,0,311,306,2,0,0
2014-05-02,2781,0,311,306,2,0,0
2014-05-01,2773,0,311,306,2,0,0
2014-04-30,2771,0,309,304,2,0,0
2014-04-29,2771,0,308,303,2,0,0
2014-04-28,2771,0,308,303,2,0,0
2014-04-27,2768,0,308,303,2,0,0
2014-04-26,2768,0,308,303,2,0,0
2014-04-25,2766,0,308,303,2,0,0
2014-04-24,2766,0,308,303,2,0,0
2014-04-23,2767,0,308,303,2,0,0
2014-04-22,2763,0,308,303,2,0,0
2014-04-21,2764,0,308,303,2,0,0
2014-04-20,2764,0,308,303,2,0,0
2014-04-19,2759,0,308,303,2,0,0
2014-04-18,2754,0,308,303,2,0,0
2014-04-17,2754,0,308,303,2,0,0
2014-04-16,2753,0,308,303,2,0,0
2014-04-15,2753,0,308,303,2,0,0
2014-04-14,2753,0,304,300,2,0,0
2014-04-13,2751,0,305,301,2,0,0
2014-04-12,2751,0,301,297,2,0,0
2014-04-11,2752,0,301,297,2,0,0
2014-04-10,2751,0,299,295,2,0,0
2014-04-09,2751,0,290,286,2,0,0
2014-04-08,2750,0,288,284,2,0,0
2014-04-07,2746,0,285,282,2,0,0
2014-04-06,2745,0,281,278,2,0,0
2014-04-05,2745,0,281,278,2,0,0
2014-04-04,2744,0,281,278,2,0,0
2014-04-03,2744,0,280,277,2,0,0
2014-04-02,2744,0,275,272,2,0,0
2014-04-01,2744,0,272,269,2,0,0
2014-03-31,2742,0,266,263,2,0,0
2014-03-30,2742,0,259,257,2,0,0
2014-03-29,2742,0,260,258,2,0,0
2014-03-28,2741,0,258,256,2,0,0
2014-03-27,2743,0,250,248,2,0,0
2014-03-26,2742,0,245,243,2,0,0
2014-03-25,2736,0,238,236,2,0,0
2014-03-24,2736,0,228,227,2,0,0
2014-03-23,2732,0,219,218,2,0,0
2014-03-22,2732,0,214,213,2,0,0
2014-03-21,2729,0,207,207,2,0,0
2014-03-20,2729,0,201,201,2,0,0
2014-03-19,2729,0,199,199,2,0,0
2014-03-18,2726,0,195,195,2,0,0
2014-03-17,2725,0,194,194,2,0,0
2014-03-16,2718,0,189,189,2,0,0
2014-03-15,2717,0,191,191,2,0,0
2014-03-14,2717,0,189,189,2,0,0
2014-03-13,2716,0,189,189,2,0,0
2014-03-12,2714,0,168,168,2,0,0
2014-03-11,2712,0,166,166,2,0,0
2014-03-10,2711,0,167,167,2,0,0
2014-03-09,2708,0,164,164,2,0,0
2014-03-08,2707,0,162,162,2,0,0
2014-03-07,2705,0,162,162,2,0,0
2014-03-06,2702,0,159,159,2,0,0
2014-03-05,2695,0,159,159,2,0,0
2014-03-04,2695,0,158,158,2,0,0
2014-03-03,2686,0,152,152,2,0,0
2014-03-02,2688,0,150,150,2,0,0
2014-03-01,2688,0,150,150,2,0,0
2014-02-28,2689,0,150,150,2,0,0
2014-02-27,2687,0,150,150,2,0,0
2014-02-26,2685,0,148,148,2,0,0
2014-02-25,2682,0,146,146,2,0,0
2014-02-24,2682,0,144,144,2,0,0
2014-02-23,2681,0,113,113,2,0,0
2014-02-22,2679,0,102,102,2,0,0
2014-02-21,2677,0,52,52,3,0,0
2014-02-20,2673,0,52,52,3,0,0
2014-02-19,2671,0,52,52,3,0,0
2014-02-18,2670,0,52,52,3,0,0
2014-02-17,2669,0,52,52,3,0,0
2014-02-16,2668,0,51,51,3,0,0
2014-02-15,2664,0,51,51,3,0,0
2014-02-14,2662,0,51,51,3,0,0
2014-02-13,2660,0,51,51,3,0,0
2014-02-12,2657,0,51,51,3,0,0
2014-02-11,2654,0,51,51,3,0,0
2014-02-10,2649,0,52,52,4,0,0
2014-02-09,2647,0,52,52,4,0,0
2014-02-08,2645,0,51,51,4,0,0
2014-02-07,2644,0,51,51,4,0,0
2014-02-06,2642,0,51,51,4,0,0
2014-02-05,2641,0,51,51,4,0,0
2014-02-04,2641,0,51,51,4,0,0
2014-02-03,2640,0,50,50,4,0,0
2014-02-02,2640,0,50,50,4,0,0
2014-02-01,2637,0,50,50,4,0,0
2014-01-31,2633,0,50,50,4,0,0
2014-01-30,2631,0,50,50,4,0,0
2014-01-29,2631,0,50,50,4,0,0
2014-01-28,2628,0,50,50,4,0,0
2014-01-27,2627,0,50,50,4,0,0
2014-01-26,2626,0,50,50,4,0,0
2014-01-25,2625,0,50,50,4,0,0
2014-01-24,2625,0,50,50,4,0,0
2014-01-23,2625,0,50,50,4,0,0
2014-01-22,2625,0,50,50,4,0,0
2014-01-21,2623,0,50,50,4,0,0
2014-01-20,2622,0,50,50,4,0,0
2014-01-19,2620,0,49,49,4,0,0
2014-01-18,2620,0,49,49,4,0,0
2014-01-17,2620,0,49,49,4,0,0
2014-01-16,2618,0,49,49,4,0,0
2014-01-15,2617,0,49,49,4,0,0
2014-01-14,2613,0,49,49,4,0,0
2014-01-13,2612,0,50,50,4,0,0
2014-01-12,2611,0,49,49,4,0,0
2014-01-11,2610,0,49,49,4,0,0
2014-01-10,2610,0,49,49,4,0,0
2014-01-09,2609,0,49,49,4,0,0
2014-01-08,2608,0,49,49,4,0,0
2014-01-07,2608,0,49,49,4,0,0
2014-01-06,2607,0,49,49,4,0,0
2014-01-05,2606,0,49,49,4,0,0
2014-01-04,2604,0,49,49,4,0,0
2014-01-03,2602,0,49,49,4,0,0
2014-01-02,2602,0,49,49,4,0,0
2014-01-01,2601,0,49,49,4,0,0
2013-12-31,2601,0,49,49,4,0,0
2013-12-30,2601,0,48,48,4,0,0
2013-12-29,2600,0,48,48,4,0,0
2013-12-28,2599,0,48,48,4,0,0
2013-12-27,2598,0,48,48,4,0,0
2013-12-26,2597,0,48,48,4,0,0
2013-12-25,2597,0,48,48,4,0,0
2013-12-24,2597,0,48,48,4,0,0
2013-12-23,2597,0,48,48,4,0,0
2013-12-22,2597,0,48,48,4,0,0
2013-12-21,2597,0,48,48,4,0,0
2013-12-20,2597,0,48,48,4,0,0
2013-12-19,2597,0,48,48,4,0,0
2013-12-18,2597,0,48,48,4,0,0
2013-12-17,2595,0,48,48,4,0,0
2013-12-16,2597,0,48,48,4,0,0
2013-12-15,2597,0,48,48,4,0,0
2013-12-14,2595,0,48,48,4,0,0
2013-12-13,2593,0,48,48,4,0,0
2013-12-12,2592,0,48,48,5,0,0
2013-12-11,2589,0,48,48,5,0,0
2013-12-10,2586,0,48,48,5,0,0
2013-12-09,2586,0,48,48,8,0,0
2013-12-08,2586,0,49,49,10,0,0
2013-12-07,2585,0,49,49,10,0,0
2013-12-06,2586,0,49,49,10,0,0
2013-12-05,2586,0,49,49,10,0,0
2013-12-04,2581,0,49,48,13,0,0
2013-12-03,2581,0,48,47,16,0,0
2013-12-02,2582,0,48,47,16,0,0
2013-12-01,2582,0,48,47,16,0,0
2013-11-30,2583,0,48,47,17,0,0
2013-11-29,2584,0,48,47,17,0,0
2013-11-28,2583,0,48,47,17,0,0
2013-11-27,2584,0,48,47,17,0,0
2013-11-26,2584,0,48,46,17,0,0
2013-11-25,2584,0,48,46,18,0,0
2013-11-24,2584,0,48,46,18,0,0
2013-11-23,2583,0,48,46,18,0,0
2013-11-22,2582,0,48,46,18,0,0
2013-11-21,2583,0,48,46,18,0,0
2013-11-20,2583,0,48,46,18,0,0
2013-11-19,2582,0,48,46,18,0,0
2013-11-18,2579,0,46,44,20,0,0
2013-11-17,2578,0,46,44,20,0,0
2013-11-16,2576,0,46,44,20,0,0
2013-11-15,2566,0,46,44,21,0,0
2013-11-14,2564,0,46,44,21,0,0
2013-11-13,2556,0,46,44,21,0,0
2013-11-12,2552,0,46,44,21,0,0
2013-11-11,2551,0,46,44,21,0,0
2013-11-10,2549,0,46,44,22,0,0
2013-11-09,2547,0,46,44,22,0,0
2013-11-08,2548,0,46,44,22,0,0
2013-11-07,2548,0,46,44,22,0,0
2013-11-06,2546,0,43,41,22,0,0
2013-11-05,2539,0,43,41,22,0,0
2013-11-04,2537,0,43,41,22,0,0
2013-11-03,2534,0,43,41,22,0,0
2013-11-02,2535,0,43,41,22,0,0
2013-11-01,2535,0,43,41,23,0,0
2013-10-31,2535,0,43,41,23,0,0
2013-10-30,2533,0,43,41,24,0,0
2013-10-29,2548,0,44,42,26,0,0
2013-10-28,2542,0,44,42,26,0,0
2013-10-27,2534,0,39,38,38,0,0
2013-10-26,2532,0,39,38,38,0,0
2013-10-25,2530,0,39,38,38,0,0
2013-10-24,2529,0,39,38,38,0,0
2013-10-23,2529,0,39,38,38,0,0
2013-10-22,2529,0,40,39,39,0,0
2013-10-21,2529,0,40,39,39,0,0
2013-10-20,2526,0,40,39,39,0,0
2013-10-19,2524,0,39,38,38,0,0
2013-10-18,2522,0,39,38,38,0,0
2013-10-17,2522,0,39,38,38,0,0
2013-10-16,2522,0,39,38,38,0,0
2013-10-15,2519,0,39,38,38,0,0
2013-10-14,2519,0,39,38,38,0,0
2013-10-13,2518,0,39,38,38,0,0
2013-10-12,2518,0,39,38,38,0,0
2013-10-11,2518,0,39,38,38,0,0
2013-10-10,2515,0,39,38,38,0,0
2013-10-09,2514,0,39,38,38,0,0
2013-10-08,2517,0,39,38,38,0,0
2013-10-07,2516,0,39,38,37,0,0
2013-10-06,2515,0,39,38,37,0,0
2013-10-05,2515,0,39,38,37,0,0
2013-10-04,2513,0,39,38,37,0,0
2013-10-03,2513,0,39,38,38,0,0
2013-10-02,2513,0,38,37,37,0,0
2013-10-01,2513,0,38,37,37,0,0
2013-09-30,2512,0,38,37,37,0,0
2013-09-29,2511,0,38,37,37,0,0
2013-09-28,2510,0,38,37,37,0,0
2013-09-27,2510,0,38,37,37,0,0
2013-09-26,2509,0,35,35,36,0,0
2013-09-25,2508,0,36,35,36,0,0
2013-09-24,2505,0,35,34,35,0,0
2013-09-23,2516,0,33,32,33,0,0
2013-09-22,2504,0,33,32,33,0,0
2013-09-21,2502,0,33,32,33,0,0
2013-09-20,2503,0,33,32,33,0,0
2013-09-19,2502,0,33,32,33,0,0
2013-09-18,2488,0,33,32,33,0,0
2013-09-17,2503,0,28,27,28,0,0
2013-09-16,2525,0,28,27,28,0,0
2013-09-15,2533,0,28,27,28,0,0
2013-09-14,2525,0,28,27,28,0,0
2013-09-13,2518,0,27,26,27,0,0
2013-09-12,2514,0,27,26,27,0,0
2013-09-11,2514,0,27,26,27,0,0
2013-09-10,2570,0,27,26,27,0,0
2013-09-09,2568,0,26,25,26,0,0
2013-09-08,2569,0,26,25,26,0,0
2013-09-07,2569,0,26,25,26,0,0
2013-09-06,2569,0,26,25,26,0,0
2013-09-05,2569,0,26,25,26,0,0
2013-09-04,2569,0,26,25,26,0,0
2013-09-03,2568,0,26,25,26,0,0
2013-09-02,2562,0,26,25,26,0,0
2013-09-01,2562,0,26,25,26,0,0
2013-08-31,2560,0,26,25,26,0,0
2013-08-30,2560,0,26,25,26,0,0
2013-08-29,2554,0,25,24,25,0,0
2013-08-28,2554,0,25,24,25,0,0
2013-08-27,2552,0,25,24,25,0,0
2013-08-26,2550,0,25,24,25,0,0
2013-08-25,2550,0,25,24,25,0,0
2013-08-24,2549,0,25,24,25,0,0
2013-08-23,2549,0,25,24,25,0,0
2013-08-22,2549,0,25,24,25,0,0
2013-08-21,2548,0,25,24,25,0,0
2013-08-20,2549,0,25,24,25,0,0
2013-08-19,2547,0,24,23,23,0,0
2013-08-18,2547,0,24,23,23,0,0
2013-08-17,2544,0,24,23,23,0,0
2013-08-16,2541,0,24,23,23,0,0
2013-08-15,2541,0,24,23,23,0,0
2013-08-14,2536,0,24,23,23,0,0
2013-08-13,2536,0,24,23,23,0,0
2013-08-12,2535,0,24,23,23,0,0
2013-08-11,2534,0,24,23,23,0,0
2013-08-10,2535,0,24,23,23,0,0
2013-08-09,2535,0,24,23,23,0,0
2013-08-08,2535,0,24,23,23,0,0
2013-08-07,2530,0,24,23,23,0,0
2013-08-06,2528,0,24,23,23,0,0
2013-08-05,2527,0,24,23,23,0,0
2013-08-04,2516,0,24,23,23,0,0
2013-08-03,2514,0,23,22,22,0,0
2013-08-02,2517,0,23,22,22,0,0
2013-08-01,2514,0,23,22,22,0,0
2013-07-31,2513,0,23,22,22,0,0
2013-07-30,2511,0,23,22,22,0,0
2013-07-29,2507,0,23,22,22,0,0
2013-07-28,2507,0,23,22,22,0,0
2013-07-27,2506,0,23,22,22,0,0
2013-07-26,2506,0,23,22,22,0,0
2013-07-25,2506,0,23,22,22,0,0
2013-07-24,2505,0,23,22,22,0,0
2013-07-23,2505,0,23,22,22,0,0
2013-07-22,2505,0,23,22,22,0,0
2013-07-21,2505,0,23,22,22,0,0
2013-07-20,2505,0,23,22,22,0,0
2013-07-19,2505,0,23,22,22,0,0
2013-07-18,2502,0,23,22,22,0,0
2013-07-17,2502,0,23,22,22,0,0
2013-07-16,2502,0,23,22,22,0,0
2013-07-15,2501,0,22,21,21,0,0
2013-07-14,2500,0,22,21,21,0,0
2013-07-13,2500,0,22,21,21,0,0
2013-07-12,2500,0,22,21,21,0,0
2013-07-11,2493,0,22,21,21,0,0
2013-07-10,2493,0,22,21,21,0,0
2013-07-09,2491,0,22,21,21,0,0
2013-07-08,2489,0,22,21,21,0,0
2013-07-07,2489,0,22,21,21,0,0
2013-07-06,2489,0,22,21,21,0,0
2013-07-05,2489,0,22,21,21,0,0
2013-07-04,2490,0,22,21,21,0,0
2013-07-03,2489,0,22,21,21,0,0
2013-07-02,2489,0,22,21,21,0,0
2013-07-01,2486,0,22,21,21,0,0
2013-06-30,2483,0,22,21,21,0,0
2013-06-29,2482,0,22,21,21,0,0
2013-06-28,2475,0,22,21,21,0,0
2013-06-27,2474,0,22,21,21,0,0
2013-06-26,2474,0,22,21,21,0,0
2013-06-25,2475,0,22,21,21,0,0
2013-06-24,2473,0,22,21,21,0,0
2013-06-23,2473,0,22,21,21,0,0
2013-06-22,2470,0,22,21,21,0,0
2013-06-21,2470,0,22,21,21,0,0
2013-06-20,2467,0,21,20,20,0,0
2013-06-19,2466,0,22,21,21,0,0
2013-06-18,2465,0,22,21,21,0,0
2013-06-17,2460,0,22,21,21,0,0
2013-06-16,2456,0,22,21,21,0,0
2013-06-15,2457,0,22,21,21,0,0
2013-06-14,2458,0,22,21,21,0,0
2013-06-13,2454,0,22,21,21,0,0
2013-06-12,2453,0,22,21,21,0,0
2013-06-11,2453,0,22,21,21,0,0
2013-06-10,2453,0,22,21,21,0,0
2013-06-09,2451,0,22,21,21,0,0
2013-06-08,2451,0,22,21,21,0,0
2013-06-07,2444,0,22,21,21,0,0
2013-06-06,2446,0,22,21,21,0,0
2013-06-05,2444,0,22,21,21,0,0
2013-06-04,2444,0,22,21,22,0,0
2013-06-03,2440,0,22,21,22,0,0
2013-06-02,2436,0,22,21,22,0,0
2013-06-01,2436,0,22,21,22,0,0
2013-05-31,2436,0,22,21,22,0,0
2013-05-30,2434,0,22,21,22,0,0
2013-05-29,2432,0,22,21,22,0,0
2013-05-28,2430,0,22,21,22,0,0
2013-05-27,2430,0,22,21,22,0,0
2013-05-26,2429,0,22,21,22,0,0
2013-05-25,2428,0,22,21,22,0,0
2013-05-24,2427,0,20,21,20,0,0
2013-05-23,2426,0,20,21,20,0,0
2013-05-22,2424,0,20,21,20,0,0
2013-05-21,2422,0,20,21,20,0,0
2013-05-20,2422,0,20,21,20,0,0
2013-05-19,2422,0,20,21,20,0,0
2013-05-18,2423,0,20,21,20,0,0
2013-05-17,2424,0,20,21,20,0,0
2013-05-16,2424,0,20,21,20,0,0
2013-05-15,2421,0,20,21,20,0,0
2013-05-14,2418,0,20,21,20,0,0
2013-05-13,2414,0,21,22,21,0,0
2013-05-12,2413,0,21,22,21,0,0
2013-05-11,2413,0,21,22,21,0,0
2013-05-10,2414,0,20,21,20,0,0
2013-05-09,2413,0,20,21,20,0,0
2013-05-08,2414,0,20,21,20,0,0
2013-05-07,2414,0,20,21,20,0,0
2013-05-06,2414,0,20,21,20,0,0
2013-05-05,2413,0,20,21,20,0,0
2013-05-04,2412,0,20,21,20,0,0
2013-05-03,2408,0,20,21,20,0,0
2013-05-02,2407,0,20,21,20,0,0
2013-05-01,2404,0,20,21,20,0,0
2013-04-30,2401,0,20,21,20,0,0
2013-04-29,2400,0,20,21,20,0,0
2013-04-28,2397,0,20,21,20,0,0
2013-04-27,2397,0,20,21,20,0,0
2013-04-26,2397,0,20,21,20,0,0
2013-04-25,2397,0,20,21,20,0,0
2013-04-24,2397,0,20,21,20,0,0
2013-04-23,2397,0,20,21,20,0,0
2013-04-22,2397,0,20,21,20,0,0
2013-04-21,2397,0,21,22,21,0,0
2013-04-20,2397,0,21,22,21,0,0
2013-04-19,2397,0,21,22,21,0,0
2013-04-18,2397,0,21,22,21,0,0
2013-04-17,2397,0,21,22,21,0,0
2013-04-16,2397,0,21,22,21,0,0
2013-04-15,2397,0,21,22,21,0,0
2013-04-14,2397,0,21,22,21,0,0
2013-04-13,2396,0,21,22,21,0,0
2013-04-12,2404,0,24,26,27,0,0
2013-04-11,2404,0,24,26,27,0,0
2013-04-10,2404,0,24,26,27,0,0
2013-04-09,2404,0,24,26,27,0,0
2013-04-08,2405,0,24,26,27,0,0
2013-04-07,2407,0,24,26,27,0,0
2013-04-06,2408,0,24,26,27,0,0
2013-04-05,2408,0,24,26,27,0,0
2013-04-04,2408,0,24,26,27,0,0
2013-04-03,2405,0,24,26,27,0,0
2013-04-02,2405,0,24,26,27,0,0
2013-04-01,2406,0,24,26,27,0,0
2013-03-31,2408,0,24,26,27,0,0
2013-03-30,2449,0,24,26,27,0,0
2013-03-29,2449,0,24,26,27,0,0
2013-03-28,2448,0,24,26,27,0,0
2013-03-27,2448,0,24,26,27,0,0
2013-03-26,2448,0,24,26,27,0,0
2013-03-25,2447,0,24,26,27,0,0
2013-03-24,2447,0,21,23,24,0,0
2013-03-23,2446,0,21,23,24,0,0
2013-03-22,2448,0,21,23,24,0,0
2013-03-21,2448,0,21,23,24,0,0
2013-03-20,2448,0,21,23,24,0,0
2013-03-19,2446,0,21,23,24,0,0
2013-03-18,2446,0,22,23,25,0,0
2013-03-17,2447,0,22,23,25,0,0
2013-03-16,2446,0,22,23,25,0,0
2013-03-15,2445,0,22,23,25,0,0
2013-03-14,2445,0,22,23,25,0,0
2013-03-13,2442,0,22,23,25,0,0
2013-03-12,2441,0,22,23,25,0,0
2013-03-11,2439,0,22,23,25,0,0
2013-03-10,2438,0,22,23,25,0,0
2013-03-09,2434,0,22,23,25,0,0
2013-03-08,2430,0,22,23,22,0,0
2013-03-07,2428,0,22,23,22,0,0
2013-03-06,2420,0,22,23,22,0,0
2013-03-05,2420,0,22,23,22,0,0
2013-03-04,2419,0,22,23,22,0,0
2013-03-03,2419,0,22,23,22,0,0
2013-03-02,2419,0,11,23,11,0,0
2013-03-01,2419,0,11,23,11,0,0
2013-02-28,2419,0,10,22,10,0,0
2013-02-27,2419,0,10,22,10,0,0
2013-02-26,2419,0,10,22,10,0,0
